EmployeeID,Name,Age,Gender,Department,JobTitle,City,Education,YearsOfExperience,Salary,Bonus,PerformanceScore,PerformanceRating,JoiningDate,Email,Phone
EMP14404,Isabella Pillai,27.0,MALE,Admin,logistics coordinator,Dallas,MBBS,23.0,1254950.0,403498.0,4.5,B,2022-08-13,isabella.pillai2286@hotmail.com,9746657799
EMP11138,Noah Hernandez,27.0,male,Finance,hr manager,Jakarta,BBA,31.0,277501.0,79496.0,1.0,A-,,noah.hernandez7212@gmail.com,6082757460
EMP12942,Ravi Thomas,29.0,m,LOGISTICS,network engineer,Philadelphia,Post Graduate,,2951338.0,217222.0,6.6,,2016-10-07,ravi.thomas6782@yahoo.com,3340865827
EMP13963,Maria Ahmed,60.0,F,FINANCE,Team Lead,Liverpool,bba,17.0,3717169.0,258538.0,,A-,,,
EMP12649,Faisal Baig,,M,hr,Scrum Master,Manila,PHD,34.0,2521532.0,100175.0,7.0,b,2015-08-05,faisal.baig7761@gmail.com,4388524798
EMP12398,Ting Menon,30.0,Male,FINANCE,TEAM LEAD,Sharjah,Diploma,28.0,4644284.0,468557.0,3.5,a,2014-08-04,ting.menon8437@gmail.com,7050007597
EMP13035,Jessica Farooq,46.0,MALE,Customer Support,UX Designer,Pune,post graduate,9.0,1815824.0,293639.0,1.6,a,2017-02-19,jessica.farooq7364@yahoo.com,8050138202
EMP13097,Yusuf Smith,48.0,Other,R&D,Logistics Coordinator,Melbourne,Diploma,0.0,4711507.0,264763.0,8.2,POOR,2017-05-21,yusuf.smith9673@company.org,0840143160
EMP12144,Dina Yang,,OTHER,Logistics,DevOps Engineer,Bangkok,MCA,29.0,3041358.0,109742.0,1.8,good,2013-07-29,dina.yang2951@outlook.com,2803399388
EMP14581,Isabella Banerjee,44.0,FEMALE,ADMIN,devops engineer,Bangkok,M.Com,16.0,465354.0,407246.0,1.2,A,2023-04-28,isabella.banerjee906@yahoo.com,9669546031
EMP13095,Valentina Gonzalez,45.0,Male,procurement,PROJECT MANAGER,Muscat,PHD,32.0,4731413.0,430500.0,1.6,Good,2017-05-18,valentina.gonzalez266@gmail.com,2527865223
EMP12140,Lakshmi Alvi,46.0,female,ENGINEERING,legal counsel,Austin,mba,23.0,4708976.0,103851.0,5.9,D,2013-07-23,lakshmi.alvi3847@hotmail.com,5926425929
EMP11851,Tariq Li,150.0,male,Customer Support,business analyst,Edinburgh,BBA,25.0,1651732.0,161271.0,9.8,a,,tariq.li4287@outlook.com,5548055937
EMP14908,Pedro Huang,23.0,MALE,Quality,database admin,Delhi,b.com,16.0,4807083.0,207854.0,4.4,a+,2024-08-18,pedro.huang8835@hotmail.com,7592426264
EMP10398,Robert Chatterjee,50.0,F,sales,Intern,Philadelphia,BTECH,26.0,677739.0,354023.0,8.1,A,2006-08-04,,0998765674
EMP11745,Sara Das,34.0,Male,procurement,Marketing Specialist,Jakarta,BBA,9.0,3402598.0,27901.0,999.0,excellent,2011-12-24,sara.das8886@yahoo.com,2763590543
EMP13755,Ava Harris,,Other,Marketing,ux designer,Bristol,llb,24.0,1005817.0,408540.0,6.7,a+,2020-01-07,ava.harris5100@outlook.com,2878124352
EMP13648,Ethan Zhang,26.0,m,r&d,procurement manager,Jakarta,B.Arch,10.0,607264.0,276721.0,6.3,excellent,2019-08-04,ethan.zhang4031@outlook.com,0600047168
EMP10784,Lucas Smith,45.0,male,hr,Operations Manager,Shanghai,M.Com,15.0,3398200.0,,5.7,excellent,2008-02-19,lucas.smith9685@outlook.com,0330091329
EMP11695,Amir Martinez,56.0,m,ADMIN,ux designer,Jeddah,Post Graduate,16.0,4265119.0,60199.0,8.6,C,2011-10-12,amir.martinez432@outlook.com,3741741032
EMP14162,Karim Hussain,29.0,other,Finance,Director,Bristol,B.Tech.,33.0,765571.0,244693.0,7.8,Good,2021-08-24,,0056982368
EMP12898,James Bukhari,28.0,F,sales,intern,Hyderabad,bba,6.0,4893212.0,175767.0,8.4,c,2016-08-03,james.bukhari8484@hotmail.com,5918680166
EMP14641,John Pillai,58.0,Other,logistics,Software Engineer,Doha,llb,36.0,,398060.0,8.7,poor,2023-07-25,john.pillai111@gmail.com,
EMP14327,Emma Zhao,40.0,female,Finance,Legal Counsel,Sydney,B.E,24.0,2495284.0,49875.0,,B,2022-04-22,emma.zhao1450@yahoo.com,2682293335
EMP13659,Yusuf Anderson,24.0,Female,IT,TEAM LEAD,Ahmedabad,diploma,,4386696.0,,1.2,c,2019-08-20,yusuf.anderson8575@outlook.com,1118029722
EMP10298,Zara Menon,41.0,Male,Engineering,Data Analyst,Sharjah,LLB,35.0,2381478.0,102572.0,9.5,Good,2006-03-10,zara.menon5915@gmail.com,3975121039
EMP14042,Sara White,31.0,F,legal,Team Lead,Sharjah,BSc,30.0,1930321.0,-inf,2.9,poor,2021-03-02,sara.white1927@yahoo.com,7696523598
EMP11904,Ashley Hassan,57.0,Female,Human Resources,Intern,Phoenix,MBA,1.0,1189624.0,274463.0,8.7,c,2012-08-12,ashley.hassan2273@outlook.com,7843798324
EMP13295,Nour Yang,29.0,other,engineering,PROJECT MANAGER,Ahmedabad,b.com,24.0,2366752.0,inf,,B,,nour.yang5718@hotmail.com,4990498901
EMP10998,Omar Chatterjee,51.0,F,engineering,Business Analyst,San Antonio,llb,6.0,3821107.0,56711.0,4.4,a+,2008-12-27,omar.chatterjee5549@company.org,3217075274
EMP12293,Ali Singh,,male,ADMIN,Network Engineer,Muscat,llb,3.0,2903589.0,190760.0,9.7,excellent,2014-03-03,ali.singh1062@gmail.com,3004375278
EMP14549,Deepak Khan,44.0,other,HR,DevOps Engineer,Houston,B.Tech,36.0,1277980.0,21668.0,1.4,A-,2023-03-13,deepak.khan7993@gmail.com,3676123731
EMP12530,Xiao Robinson,46.0,Other,marketing,Marketing Specialist,San Antonio,MBBS,2.0,944491.0,451773.0,8.2,A-,2015-02-13,,1314740420
EMP13466,Xiao Hernandez,21.0,OTHER,customer support,Database Admin,Glasgow,MCA,23.0,3671399.0,127045.0,5.7,C,2018-11-11,xiao.hernandez9159@gmail.com,8198616451
EMP14817,Ali Robinson,27.0,Other,admin,business analyst,Mumbai,mba,19.0,2194108.0,465423.0,1.2,,2024-04-07,ali.robinson7110@company.org,4180203738
EMP10026,Sofia Miller,57.0,male,customer support,data analyst,Jeddah,M.Com,22.0,2082095.0,359133.0,8.0,B,2005-02-06,,2138142999
EMP14259,Maria Hassan,52.0,M,Marketing,software engineer,Leeds,Post Graduate,21.0,2125951.0,470042.0,1.9,Good,2022-01-13,maria.hassan4765@yahoo.com,3653938952
EMP11593,Michael Khan,59.0,female,R&D,PROJECT MANAGER,Edinburgh,B.Arch,22.0,-inf,184552.0,2.1,c,2011-05-16,michael.khan1794@hotmail.com,1344451505
EMP13139,Rohan Zhao,54.0,f,quality,Team Lead,Houston,MBA (HR),,1694733.0,342588.0,1.4,c,2017-07-21,rohan.zhao5068@outlook.com,3782465713
EMP13529,Zhang Martin,47.0,female,customer support,Database Admin,Dallas,BTECH,30.0,1158905.0,268620.0,9.5,POOR,2019-02-11,zhang.martin3699@company.org,2301903423
EMP13110,Zhang Robinson,28.0,F,Logistics,data analyst,Kolkata,diploma,25.0,4551970.0,371170.0,4.7,Good,2017-06-09,zhang.robinson6713@company.org,0907392860
EMP13240,Ting Verma,34.0,other,logistics,hr manager,Kuala Lumpur,post graduate,11.0,2277335.0,49313.0,4.5,Poor,2017-12-16,ting.verma3390@company.org,1926314562
EMP13311,Priya Reddy,,M,ADMIN,hr manager,Melbourne,bba,37.0,2855912.0,415575.0,-inf,A,2018-03-30,priya.reddy778@outlook.com,6885142541
EMP14269,Ana Chaudhry,31.0,male,MARKETING,Business Analyst,Bangkok,MCA,2.0,1938702.0,233278.0,6.5,GOOD,2022-01-27,ana.chaudhry8778@yahoo.com,0000000000
EMP14096,Liam White,34.0,f,Logistics,devops engineer,Birmingham,Post Graduate,19.0,2883390.0,21936.0,5.4,a+,2021-05-20,liam.white334@gmail.com,7005308769
EMP11967,Emma Rodriguez,52.0,OTHER,marketing,Software Engineer,Hong Kong,M.Tech,8.0,3131695.0,412974.0,5.3,Poor,2012-11-12,emma.rodriguez4584@hotmail.com,7291466728
EMP13377,Sophia Thomas,24.0,other,logistics,Business Analyst,Jaipur,BTECH,24.0,1627889.0,317838.0,2.2,good,2018-07-04,sophia.thomas7592@gmail.com,9431869376
EMP10439,Mohammed Liu,22.0,male,MARKETING,business analyst,Jakarta,bba,20.0,2280820.0,174861.0,,poor,2006-10-02,mohammed.liu2729@yahoo.com,1709941712
EMP12153,Bilal Baig,53.0,M,ADMIN,Procurement Manager,Toronto,post graduate,21.0,1587110.0,438262.0,9.1,excellent,2013-08-11,bilal.baig4866@company.org,9606820804
EMP11850,Ting Siddiqui,48.0,f,Legal,Sales Executive,Hyderabad,DIPLOMA,22.0,3550018.0,113201.0,6.0,POOR,2012-05-25,ting.siddiqui8942@outlook.com,6319019582
EMP14724,Zhang Gonzalez,34.0,male,admin,Sales Executive,Dammam,B.E,31.0,660940.0,304539.0,8.2,A-,2023-11-23,zhang.gonzalez8526@gmail.com,8618957698
EMP10172,Rahul Wu,21.0,f,engineering,Marketing Specialist,Manama,MBA,30.0,3861050.0,310220.0,10.0,EXCELLENT,2005-09-07,rahul.wu783@yahoo.com,9315498385
EMP12073,Ravi Yang,22.0,M,sales,SALES EXECUTIVE,Seoul,DIPLOMA,2.0,2669535.0,308119.0,3.6,A,2013-04-16,ravi.yang6159@hotmail.com,5415143386
EMP12006,Dina Jackson,36.0,female,hr,Database Admin,Phoenix,M.Sc,6.0,3153101.0,199764.0,1.8,d,2013-01-08,dina.jackson9928@company.org,8935551177
EMP11394,Yang Verma,32.0,Other,logistics,Software Engineer,Hyderabad,BE,30.0,inf,377482.0,1.8,A,2010-07-29,yang.verma7363@hotmail.com,7797710483
EMP13239,Dina Hussain,28.0,male,operations,network engineer,Sheffield,MBA,15.0,1673721.0,498016.0,7.6,Poor,2017-12-15,dina.hussain290@gmail.com,8256690136
EMP13873,Hassan Nair,,male,Procurement,VP,New York,Post Graduate,17.0,3751960.0,183737.0,5.7,EXCELLENT,,hassan.nair9565@gmail.com,4107083022
EMP12745,Emma Martinez,34.0,F,operations,SALES EXECUTIVE,Jakarta,PhD,12.0,1057168.0,324077.0,3.1,A-,,emma.martinez3560@yahoo.com,
EMP12306,Fatima Nair,52.0,M,R&D,Intern,Muscat,BBA,28.0,517850.0,294060.0,8.9,D,2014-03-22,fatima.nair5950@gmail.com,5704186530
EMP10590,Anjali Sheikh,59.0,MALE,finance,Product Manager,Jeddah,B.E,34.0,2753036.0,21279.0,5.5,a,2007-05-11,,3619313612
EMP13171,Arjun Jackson,60.0,Other,ADMIN,Legal Counsel,Kolkata,BCA,-3.0,1183891.0,434592.0,3.0,c,2017-09-06,,6667664009
EMP11328,Faisal Davis,,female,legal,Business Analyst,New York,Ph.D,28.0,3415290.0,458780.0,5.6,Poor,2010-04-23,faisal.davis4728@company.org,7460205832
EMP14620,Sneha Iyer,24.0,other,R&D,hr manager,Jaipur,BTECH,19.0,4737326.0,112447.0,5.1,B,2023-06-24,sneha.iyer8902@outlook.com,6434847951
EMP14119,Sarah Bukhari,36.0,Male,hr,database admin,San Antonio,B.Com,26.0,3555613.0,292399.0,9.2,,2021-06-22,sarah.bukhari5596@yahoo.com,1142457851
EMP12261,Yang Chaudhry,25.0,female,ADMIN,PROJECT MANAGER,Glasgow,M.Com,0.0,722603.0,185304.0,2.9,B,2014-01-16,invalid_email,5698430048
EMP13711,Michael Hussain,30.0,male,Procurement,devops engineer,Brisbane,Diploma,10.0,3499214.0,351310.0,1.0,C,2019-11-04,michael.hussain4043@company.org,9932402476
EMP14973,Kavya Mehta,43.0,Male,Logistics,business analyst,Perth,MBA,8.0,4644923.0,200611.0,8.6,excellent,2024-11-21,kavya.mehta8106@hotmail.com,5912444450
EMP10416,Wei Ansari,41.0,OTHER,Sales,Scrum Master,Chennai,B.Tech,28.0,482648.0,82285.0,8.2,b,2006-08-30,wei.ansari3944@company.org,7831512669
EMP10191,Chen Liu,37.0,FEMALE,quality,SCRUM MASTER,Chennai,LLB,0.0,1705701.0,97905.0,2.6,Poor,2005-10-05,chen.liu4736@gmail.com,8218172470
EMP11604,Pedro Thompson,39.0,male,logistics,Operations Manager,Abu Dhabi,B.Sc,16.0,3823191.0,249238.0,9.4,d,2011-06-01,pedro.thompson8222@company.org,1146131336
EMP13928,Mia Kumar,42.0,m,ADMIN,legal counsel,Adelaide,MBA (Finance),17.0,1066935.0,229734.0,3.5,C,2020-09-16,mia.kumar5192@gmail.com,3891676309
EMP12074,Ravi Mehta,61.0,M,MARKETING,business analyst,Manchester,B.Tech,20.0,1072608.0,103315.0,7.9,b,2013-04-17,ravi.mehta5375@yahoo.com,1726628351
EMP14844,Sunita Hassan,29.0,m,OPERATIONS,Procurement Manager,Singapore,MBA (HR),13.0,4244239.0,371057.0,7.0,A-,2024-05-17,sunita.hassan360@outlook.com,8898473089
EMP13132,Isabella Ali,34.0,M,it,QA Engineer,Austin,b.com,6.0,4691648.0,80657.0,5.6,Poor,2017-07-11,invalid_email,5896427566
EMP14125,Aarav Malik,-5.0,other,Logistics,Operations Manager,Sydney,llb,27.0,4666379.0,407671.0,3.2,Good,2021-07-01,aarav.malik4763@gmail.com,5851481964
EMP12420,Meena Yang,28.0,F,hr,procurement manager,Shanghai,BTech,13.0,3947956.0,271997.0,9.9,B,2014-09-05,meena.yang772@yahoo.com,8496955696
EMP13534,Sunita Rodriguez,29.0,F,CUSTOMER SUPPORT,Scrum Master,Ottawa,MBA,6.0,3333859.0,258778.0,9.6,,,sunita.rodriguez8155@yahoo.com,0055619685
EMP11928,Jose Iyer,52.0,male,Finance,network engineer,Dammam,mba (finance),9.0,1827166.0,450861.0,2.8,b,2012-09-16,jose.iyer2327@hotmail.com,1586830718
EMP14483,Michael Robinson,42.0,Female,Human Resources,Data Scientist,Philadelphia,bba,6.0,3776927.0,97717.0,9.2,GOOD,2022-12-06,michael.robinson7735@yahoo.com,4022998684
EMP10539,Ana Rodriguez,59.0,OTHER,ADMIN,Software Engineer,Muscat,PhD,24.0,1823918.0,164879.0,4.7,,2007-02-26,ana.rodriguez9225@yahoo.com,0412450593
EMP10924,Jessica Robinson,37.0,male,LOGISTICS,Security Analyst,Toronto,Diploma,30.0,4668387.0,118211.0,2.2,GOOD,2008-09-10,jessica.robinson1188@outlook.com,6155180311
EMP10478,Karim Rizvi,46.0,OTHER,Procurement,Cloud Architect,Manama,MBBS,29.0,792191.0,391735.0,5.6,poor,2006-11-28,karim.rizvi9763@hotmail.com,4475606410
EMP11003,Wei Bose,37.0,M,Quality,Marketing Specialist,Tokyo,diploma,24.0,1874111.0,147169.0,5.6,C,2009-01-04,wei.bose1639@gmail.com,8564853203
EMP12039,Wei Reddy,36.0,M,procurement,Security Analyst,Houston,PHD,5.0,3088649.0,278445.0,6.8,d,2013-02-25,wei.reddy2286@company.org,4480661143
EMP14803,Rania Mukherjee,28.0,FEMALE,marketing,Database Admin,Toronto,mba,,1529182.0,79795.0,1.5,good,2024-03-18,rania.mukherjee6436@gmail.com,9187378337
EMP14034,Wei Singh,47.0,Other,logistics,Scrum Master,Tokyo,MCA,,1677840.0,33880.0,9.0,A+,2021-02-18,wei.singh8654@hotmail.com,8927413380
EMP14057,Sunita Gupta,27.0,male,Procurement,VP,Jaipur,post graduate,1.0,1930309.0,159141.0,2.8,EXCELLENT,2021-03-24,sunita.gupta9436@hotmail.com,0447038954
EMP11529,Wang Singh,28.0,F,LOGISTICS,procurement manager,Los Angeles,PHD,33.0,1366803.0,202105.0,9.1,a+,2011-02-11,wang.singh7741@outlook.com,2026875831
EMP13888,Aarav Miller,25.0,M,MARKETING,Operations Manager,Dammam,BSc,13.0,3186832.0,371259.0,7.6,C,2020-07-20,aarav.miller4485@yahoo.com,0593280740
EMP10023,Rajesh Thompson,36.0,MALE,Sales,ux designer,Hong Kong,BBA,10.0,377916.0,361498.0,9.1,POOR,2005-02-02,invalid_email,5824327078
EMP12390,Isabella Young,54.0,F,procurement,qa engineer,Pune,Diploma,24.0,1291328.0,274503.0,5.8,,2014-07-23,isabella.young7556@hotmail.com,0209731482
EMP14928,Fang Qureshi,50.0,other,IT,network engineer,Jaipur,B.Sc,1.0,1607434.0,191156.0,9.5,D,2024-09-16,fang.qureshi3188@outlook.com,6918904721
EMP13511,Lakshmi Ali,31.0,m,Engineering,data analyst,Jeddah,B.Tech.,8.0,4632802.0,362951.0,2.3,A,2019-01-16,lakshmi.ali4280@hotmail.com,0900699336
EMP10498,Omar Chaudhry,35.0,OTHER,sales,ux designer,Tokyo,LLB,27.0,327160.0,298212.0,5.4,,2006-12-28,omar.chaudhry5172@outlook.com,
EMP11038,Ethan Li,25.0,F,LOGISTICS,Financial Analyst,Glasgow,B.Tech.,5.0,4603162.0,268165.0,5.4,A,2009-02-24,ethan.li4531@company.org,3329892625
EMP14283,Rahul Chen,50.0,Female,R&D,PRODUCT MANAGER,Jeddah,bba,-3.0,50.0,346204.0,,A+,2022-02-17,rahul.chen414@yahoo.com,0598963130
EMP13268,Dina Khan,57.0,OTHER,LOGISTICS,Sales Executive,Nottingham,mba,36.0,2973352.0,114808.0,8.9,poor,2018-01-26,dina.khan9915@gmail.com,0272480820
EMP11423,Emma Hernandez,53.0,f,procurement,Financial Analyst,Birmingham,B.Sc,35.0,251506.0,217807.0,8.6,Good,2010-09-09,emma.hernandez4348@outlook.com,9497574037
EMP10857,Layla Liu,44.0,male,Engineering,Operations Manager,Nottingham,diploma,15.0,2015033.0,399051.0,7.2,good,2008-06-04,layla.liu4308@gmail.com,3896603354
EMP10816,Bilal Shah,21.0,male,R&D,Legal Counsel,Nottingham,BE,31.0,1830735.0,294583.0,5.3,d,2008-04-05,bilal.shah4103@hotmail.com,4154466902
EMP13765,Wang Reddy,25.0,FEMALE,CUSTOMER SUPPORT,financial analyst,Hyderabad,MBA (HR),17.0,2595051.0,395787.0,1.8,A,,wang.reddy2885@hotmail.com,6709301173
EMP10812,Ana Nair,39.0,Male,Quality,SENIOR DEVELOPER,Dammam,B.Tech,34.0,1194530.0,151569.0,7.3,GOOD,,invalid_email,8291354876
EMP14640,Rajesh Davis,49.0,Other,SALES,Operations Manager,Los Angeles,PhD,24.0,5000000000.0,226616.0,3.5,c,2023-07-24,rajesh.davis5088@company.org,4199064557
EMP10495,Rahul Gonzalez,25.0,female,Logistics,database admin,Austin,LLB,0.0,,381733.0,8.6,POOR,2006-12-23,,0891827895
EMP10362,Jose Williams,54.0,F,Marketing,Network Engineer,Manila,BSc,23.0,2779424.0,240003.0,4.7,POOR,2006-06-12,jose.williams2536@company.org,6453240139
EMP11176,Nour Wilson,27.0,Female,ADMIN,Data Analyst,Ottawa,M.Com,7.0,4143863.0,363168.0,4.0,POOR,2009-09-13,nour.wilson9973@hotmail.com,5098336926
EMP10036,Rania Sharma,33.0,female,Operations,network engineer,Perth,B.Arch,8.0,897320.0,44502.0,8.7,GOOD,2005-02-21,rania.sharma6511@hotmail.com,0683878972
EMP14889,Pooja Bukhari,47.0,female,CUSTOMER SUPPORT,Financial Analyst,London,M.Com,4.0,3948912.0,396137.0,7.8,d,2024-07-21,pooja.bukhari8292@hotmail.com,7801341282
EMP14721,Emma Gupta,41.0,other,Marketing,VP,San Antonio,BSc,25.0,3479643.0,339235.0,3.5,GOOD,2023-11-19,emma.gupta9844@gmail.com,3105656507
EMP13603,Maria Jones,32.0,MALE,LOGISTICS,TEAM LEAD,Toronto,MBA (Finance),14.0,1138733.0,73085.0,1.5,c,2019-05-30,maria.jones184@gmail.com,9478128662
EMP12650,Maria Mehta,40.0,FEMALE,ENGINEERING,Legal Counsel,Chicago,DIPLOMA,6.0,253182.0,413163.0,9.8,A-,2015-08-07,maria.mehta8522@outlook.com,7252027865
EMP10400,Nadia Miller,150.0,F,R&D,Network Engineer,Dammam,PhD,20.0,2976783.0,92305.0,2.0,poor,2006-08-06,invalid_email,7524968192
EMP10161,John White,51.0,M,Marketing,director,Mumbai,BE,24.0,356704.0,158447.0,8.3,A-,2005-08-22,john.white7296@hotmail.com,0231105222
EMP10615,Wei Martin,49.0,MALE,Sales,Legal Counsel,Hyderabad,M.Sc,36.0,4568361.0,111475.0,4.8,a,2007-06-17,wei.martin8335@outlook.com,3743378135
EMP14738,James Davis,43.0,Male,engineering,Software Engineer,San Diego,B.Sc,23.0,827168.0,197653.0,4.8,EXCELLENT,2023-12-14,james.davis4654@gmail.com,2450218863
EMP11653,Luis White,57.0,MALE,HR,TEAM LEAD,Doha,mba (finance),4.0,3949774.0,385878.0,6.3,POOR,2011-08-11,luis.white1376@company.org,6560281858
EMP13615,Rahul Mehta,27.0,female,engineering,PRODUCT MANAGER,Phoenix,M.Com,26.0,3187322.0,378732.0,2.4,A-,2019-06-17,rahul.mehta2876@gmail.com,6972883485
EMP11646,Oliver Iyer,54.0,OTHER,LOGISTICS,procurement manager,Jaipur,B.Com,6.0,3133376.0,,6.3,EXCELLENT,,oliver.iyer904@gmail.com,2649136478
EMP13541,Lakshmi Pillai,150.0,M,Marketing,Data Analyst,Bangkok,b.com,9.0,3244146.0,444691.0,3.4,poor,2019-03-01,lakshmi.pillai5241@outlook.com,3000025369
EMP12761,Emily Singh,25.0,F,CUSTOMER SUPPORT,HR Manager,Beijing,M.Com,20.0,3481361.0,328867.0,8.6,c,2016-01-16,emily.singh3056@gmail.com,0402425208
EMP10727,Wei Anderson,28.0,OTHER,operations,HR Manager,Birmingham,mba (finance),11.0,4303670.0,201863.0,2.0,good,2007-11-27,wei.anderson7381@outlook.com,8475920957
EMP10208,Isabella Harris,33.0,OTHER,Finance,network engineer,Hyderabad,PHD,7.0,308072.0,347249.0,6.3,A-,2005-10-30,isabella.harris4856@yahoo.com,4265431492
EMP10811,Sara Shah,36.0,m,procurement,Marketing Specialist,Muscat,BE,20.0,877379.0,391210.0,7.7,poor,2008-03-29,sara.shah7448@yahoo.com,9002366519
EMP10121,Emma Mirza,47.0,MALE,Operations,Logistics Coordinator,Hyderabad,LLB,18.0,1447287.0,288949.0,4.3,B,2005-06-25,emma.mirza9640@gmail.com,8145339530
EMP10198,Liu Hassan,49.0,Other,Human Resources,procurement manager,Birmingham,LLB,2.0,4889302.0,324376.0,4.3,A-,,liu.hassan9217@yahoo.com,6889101593
EMP11269,Bilal Lewis,52.0,f,Sales,qa engineer,Jeddah,BTECH,35.0,1995116.0,244657.0,7.1,A-,2010-01-27,bilal.lewis5372@gmail.com,3718440655
EMP11411,Maria Taylor,,F,Marketing,Network Engineer,Mumbai,Diploma,12.0,4826411.0,359160.0,4.8,POOR,2010-08-23,maria.taylor5601@gmail.com,
EMP12278,Dina Singh,37.0,MALE,Marketing,cloud architect,New York,B.Tech,14.0,4068275.0,192591.0,2.7,a+,2014-02-09,dina.singh8623@gmail.com,0371459705
EMP12415,Sofia Ibrahim,,m,ADMIN,Cloud Architect,Melbourne,MCA,18.0,261839.0,395429.0,6.1,poor,2014-08-29,sofia.ibrahim5393@outlook.com,4826885531
EMP11281,Juan Rao,58.0,MALE,Operations,Data Scientist,New York,DIPLOMA,23.0,1347016.0,109567.0,7.6,excellent,2010-02-14,,2046957012
EMP11371,Rajesh Miller,56.0,FEMALE,hr,operations manager,Riyadh,MBBS,15.0,1884272.0,151387.0,9.2,Good,2010-06-25,rajesh.miller475@hotmail.com,0947275572
EMP14032,Karim Martinez,46.0,Female,Sales,Director,Calgary,B.Tech.,33.0,4932709.0,283238.0,8.2,A,2021-02-15,karim.martinez9789@hotmail.com,6304473478
EMP12264,Sarah Lopez,50.0,M,engineering,Team Lead,Surat,BTECH,,4065479.0,256593.0,,D,2014-01-20,sarah.lopez7523@outlook.com,8810822793
EMP12741,Arjun Hashmi,43.0,M,Marketing,PROJECT MANAGER,Sheffield,mba,22.0,4854856.0,,5.8,Good,2015-12-18,arjun.hashmi5411@outlook.com,4084987793
EMP10232,Zhang Zhang,150.0,male,ENGINEERING,devops engineer,Calgary,bba,20.0,4503923.0,101803.0,2.8,EXCELLENT,2005-12-04,zhang.zhang1175@yahoo.com,8191723454
EMP10691,Lin Anderson,61.0,Female,Marketing,Director,Hong Kong,llb,12.0,3850896.0,498060.0,,a+,2007-10-06,lin.anderson8114@yahoo.com,3834871887
EMP11468,Ali Rizvi,59.0,M,Logistics,business analyst,Beijing,BTech,5.0,1585252.0,191794.0,8.0,a,2010-11-14,ali.rizvi9680@yahoo.com,8517632523
EMP13411,Arjun Singh,56.0,other,sales,HR Manager,Kolkata,B.Tech.,3.0,2662210.0,157554.0,1.6,good,2018-08-23,arjun.singh2295@hotmail.com,5299832458
EMP12694,Michael Akhtar,30.0,MALE,IT,PRODUCT MANAGER,Bangalore,llb,9.0,3920598.0,356901.0,5.5,c,2015-10-10,michael.akhtar5845@yahoo.com,3024761366
EMP13507,Ting Ansari,60.0,M,it,Data Analyst,Pune,Ph.D,36.0,1603222.0,226792.0,8.8,a+,2019-01-10,ting.ansari8390@company.org,7581404427
EMP12245,Zhang Shah,58.0,other,Quality,procurement manager,Los Angeles,B.Tech.,32.0,2939362.0,139960.0,8.3,A-,2013-12-23,zhang.shah4510@gmail.com,5076053176
EMP14421,Omar Siddiqui,33.0,FEMALE,Engineering,data analyst,Calgary,PHD,18.0,1910147.0,32626.0,4.3,b,2022-09-07,omar.siddiqui1650@company.org,4211569553
EMP11626,Sunita Martin,22.0,M,Engineering,network engineer,Houston,B.Com,29.0,3907634.0,363563.0,6.8,EXCELLENT,,sunita.martin4986@hotmail.com,5849284898
EMP12968,Ravi Taylor,32.0,other,hr,Intern,Leeds,bba,30.0,1286925.0,227272.0,3.3,good,2016-11-14,ravi.taylor8713@hotmail.com,7303440170
EMP14328,Jose Chaudhry,41.0,female,Admin,Sales Executive,Hyderabad,MCA,11.0,3384796.0,428403.0,4.0,d,,jose.chaudhry7034@outlook.com,3752780369
EMP13424,Robert Qureshi,35.0,Female,admin,Security Analyst,Philadelphia,MBA (HR),30.0,588538.0,15927.0,8.3,b,2018-09-11,robert.qureshi4340@outlook.com,8723063113
EMP14517,Yang Zhou,25.0,Male,marketing,Network Engineer,Shanghai,B.Com,11.0,4637085.0,350559.0,3.7,EXCELLENT,2023-01-25,yang.zhou3748@gmail.com,N/A
EMP13558,Noah Joshi,34.0,M,Engineering,Data Scientist,Mumbai,MBA (HR),8.0,3632473.0,456526.0,8.0,excellent,2019-03-26,noah.joshi1117@gmail.com,0434708730
EMP11506,Ali Das,25.0,male,Marketing,legal counsel,Manchester,BTECH,20.0,,422224.0,2.2,A+,2011-01-08,ali.das3988@hotmail.com,1190488334
EMP14940,Fang Lopez,48.0,male,logistics,UX Designer,Kuwait City,diploma,21.0,1609389.0,141608.0,8.9,,2024-10-04,fang.lopez5580@company.org,5312828528
EMP12076,Sara Torres,33.0,Female,finance,QA Engineer,Ahmedabad,MBA (Finance),12.0,2058580.0,266012.0,6.8,Poor,2013-04-20,sara.torres5778@company.org,6745528301
EMP14918,Mia Zhang,33.0,F,LOGISTICS,ux designer,Bangalore,PHD,8.0,-inf,430801.0,9.5,A-,2024-09-02,mia.zhang5721@hotmail.com,8363385643
EMP14945,Rahul Thomas,21.0,male,IT,ux designer,Jaipur,MCA,0.0,1421757.0,346275.0,6.9,poor,2024-10-11,rahul.thomas1402@yahoo.com,0582391912
